   7.2884103e-02   2.0445084e-01   1.1568026e-01   7.3546384e-03   4.2114184e-02   1.3273596e-01   1.3750818e-01   1.5522920e-01   1.7080502e-01   3.0806533e-01   1.0546991e-01  -1.3245391e-02   3.4132891e-02   7.3456032e-02  -1.2688842e-02  -7.0626254e-02  -6.1303627e-02  -3.8060890e-02  -8.3232336e-02   1.0424136e-01   1.0561765e-01   4.1427539e-02   1.3139449e-01   1.2718200e-01   1.6972110e-01   1.3376335e-01   1.5509066e-01   1.9631847e-01   1.8605225e-01   1.1380424e-01   1.0182884e-01   1.1465580e-01   2.2929900e-02   8.9092468e-02   6.3553872e-02   3.3136898e-02   4.2887259e-02   6.1590165e-03   9.9680363e-02   1.0629224e-01   1.8038530e-01   1.4240073e-01   7.9612307e-02  -3.2838580e-02  -1.4084128e-02   3.2968383e-02   1.0863366e-02   6.4814487e-03  -6.6830819e-02   1.3228074e-02  -5.5443200e-02  -2.8955612e-02   3.3726333e-02  -1.4615624e-01  -9.2592862e-02  -1.9422447e-03  -4.6416587e-02  -1.2227292e-01  -1.5449979e-01  -6.9653145e-02  -7.9075364e-02  -1.6507545e-02  -2.3833692e-03   2.6134359e-02  -1.2192618e-03   5.9999214e-02   1.0754177e-02   8.9186853e-02   8.6573064e-02   7.0918095e-02   2.1033173e-02   5.2216770e-02   6.8668683e-02   2.0648642e-01   1.4851157e-01   1.7326451e-01   4.9263413e-02  -4.1156516e-02  -4.1867521e-02   1.9039826e-02   8.1946659e-02  -2.1309200e-02   1.0404922e-01   4.9230168e-02   8.2586301e-02   7.0302107e-02   5.7418499e-02   1.0294199e-01   1.2703020e-01   3.5645285e-02   6.9831198e-03   3.5623130e-02  -1.4857614e-02   5.1610196e-02   1.5723590e-01   5.1175088e-02  -4.9281279e-02   4.6290900e-02  -2.0583731e-02   3.9673064e-02
   8.3364460e-03   6.2310779e-02   4.4894666e-02   1.9744456e-01   6.1052334e-02   9.8285655e-02   1.6730858e-01   1.0380637e-01  -4.0173198e-02  -8.3029850e-02  -7.2109691e-02  -2.2268624e-03  -1.1412341e-01  -9.1338965e-02  -1.5947821e-02   3.7247905e-03  -5.3436684e-03   3.1660317e-02   1.0168570e-02   2.0943957e-02   8.7835348e-03   4.5083059e-02  -3.3216814e-02  -9.2091646e-02  -2.4897055e-01  -2.1211632e-01  -2.2392560e-01  -2.1089210e-01  -1.8348389e-01  -1.6602178e-01  -2.0366371e-01  -1.0957187e-01  -8.7597192e-02  -2.8985837e-02  -3.4295439e-02  -4.5856267e-02  -3.0467771e-02  -1.2898760e-02   1.2101137e-01   7.3265802e-02   9.3937824e-03  -4.6135163e-02   3.1521491e-02   2.2293576e-02  -6.9893146e-02  -1.0241234e-01  -6.2623155e-02   4.2160701e-02   8.4579386e-02   4.7342738e-02  -5.0462346e-02  -8.7340342e-02  -1.2973520e-01  -1.2510798e-01  -8.1149530e-02  -1.0635253e-01  -2.0019095e-02  -3.2727484e-02  -5.3866663e-02  -3.8656440e-02  -2.0235534e-02  -7.8016377e-02  -9.0057514e-02  -2.7802624e-02  -6.7563254e-02  -1.0044027e-01   6.5563665e-04   1.9544037e-02  -4.4538114e-02  -5.8430797e-02  -2.1714024e-03  -4.1806496e-02  -5.6511691e-04   4.8456726e-02  -1.7843710e-02  -1.7264582e-03   3.1332516e-02   8.4243314e-03  -2.6962825e-02  -1.1155591e-01   1.7701486e-03  -1.7958915e-02  -5.0345294e-04   5.5757819e-02  -1.2442831e-04  -4.0689564e-02  -4.0211827e-02  -9.0211674e-02  -3.5917124e-02  -5.9485894e-03   5.1278463e-02   5.2313019e-02   1.2189792e-01  -5.4707906e-03  -8.6943925e-03   1.2743539e-02   5.5845063e-02  -9.9250102e-03  -1.3432435e-01  -1.4184201e-01
  -3.0831391e-02  -4.8571686e-02   1.7013706e-02   6.0478342e-02   3.1908484e-02   1.7148800e-02   2.2693492e-02  -8.9250085e-03  -1.3676126e-02  -1.3537473e-01  -1.3850298e-01  -7.9860047e-02  -7.9206596e-02  -1.5703636e-01  -9.2244418e-02  -1.0375734e-01  -5.7674402e-02  -5.5318077e-02  -1.5327881e-02  -5.9505427e-02  -3.4991016e-02   7.3417076e-02   1.1644353e-01   1.1926585e-01   1.5279457e-01   2.1813001e-01   1.0078019e-01   1.7848879e-01   1.0192794e-01   1.4569037e-01   1.1171985e-01   5.8068856e-02   2.7834501e-02   3.5272679e-02   4.2268232e-02   1.2650112e-01   1.9246201e-01   1.6660247e-01   1.3019008e-01   1.2921359e-01   1.1270337e-01   8.3642626e-02  -2.4957422e-03  -1.4066191e-01  -1.8104237e-01  -1.8702345e-01  -1.4462876e-01  -5.2868088e-02  -3.1232258e-02   1.4685517e-01   1.8412669e-01   2.2315456e-01   1.3270028e-01   1.3328989e-01   9.2393333e-03   8.1913416e-02   1.3073868e-02   7.2751644e-02  -1.8828859e-02   8.0112410e-03   6.0527505e-02   3.4451266e-03  -8.1828902e-02  -8.9721409e-02  -2.1856798e-02  -1.9704416e-02  -2.6913730e-02   2.4790069e-02   1.3135290e-02   1.5323308e-01   4.1778705e-02   1.2973461e-01   1.6676597e-02  -3.7063874e-02   1.9979798e-02   1.9566600e-02   9.4610635e-02   3.0770902e-02  -4.5801349e-02  -6.3095715e-02  -9.2879744e-02  -4.8591872e-02  -6.3883642e-02  -4.7451605e-02  -8.7696769e-02  -7.1202955e-02  -8.4447946e-02  -4.2914495e-02  -1.0940206e-02   1.6602007e-03  -5.6374982e-02  -1.0874359e-02   3.0227253e-02  -5.5188478e-02  -1.0476921e-01  -1.2649747e-01  -6.9107267e-02   2.6291479e-02   3.8355909e-02  -1.0205061e-02
   2.2734753e-01   2.7341998e-01   1.8470836e-01   1.1766641e-01   1.9152528e-01   1.5503676e-01   1.8079373e-01  -7.5433119e-03  -5.4057165e-02   1.6141679e-02   1.0070293e-01   5.8795691e-02   2.6484426e-02  -4.2081806e-02   1.3708593e-02  -1.6182262e-02  -2.4330023e-02  -7.5366040e-02  -3.8335011e-02   7.7335593e-03  -5.0650867e-02   5.9524806e-02  -3.5847200e-03  -4.2642627e-02  -1.1353026e-01  -1.2455043e-01  -2.7108645e-02  -7.4739153e-02  -7.7117949e-02  -9.8962521e-02   2.5208801e-02   7.5502818e-02   6.4578798e-03  -1.0251847e-02  -4.6244761e-02  -8.7105188e-02  -7.0662062e-02  -6.5772926e-03   7.0952439e-02   7.2441231e-02  -2.3420914e-03  -4.0649964e-02  -3.0238227e-02   1.0383391e-01   5.2800993e-02  -4.0738063e-02   8.6069049e-02   7.8950981e-02   6.3668147e-02   9.1093519e-02   4.5217614e-02   7.6367956e-02   1.8612958e-01   6.0996882e-03   1.8474388e-02  -1.3087799e-02  -1.0307748e-01  -9.8239396e-02  -5.3405146e-02  -2.2098619e-02   1.2177686e-02  -1.4728321e-02  -5.4867691e-02  -3.8118742e-02  -3.1536666e-03  -5.2721632e-02  -2.8235018e-03  -2.7648458e-02  -6.2072578e-02   3.9871087e-02   2.1475009e-02  -2.3665747e-02  -6.6462795e-02  -1.5461442e-01  -8.4610390e-02  -1.1164685e-01  -8.6584700e-02  -5.6620925e-02   8.9854075e-03   6.0824575e-02  -6.4357752e-02   6.4372115e-02   6.5626674e-02  -7.6081975e-02  -9.5454174e-02  -5.8799381e-02  -7.3091710e-03   3.0608152e-03   2.2792920e-02   1.2646287e-02  -1.2156306e-02  -1.1174086e-01  -1.5220417e-01  -1.3829947e-01  -8.0255492e-02  -1.5286181e-01  -1.1676041e-01  -9.5346669e-02  -1.0758809e-01  -6.5655737e-02
  -1.1296281e-01  -1.0178620e-01  -2.9684751e-02  -2.1464782e-02   1.5745931e-02  -1.0407475e-02  -1.0216332e-01  -4.7573582e-02   1.2001894e-02  -5.2580490e-02  -4.6424627e-02  -2.0276270e-02  -3.8606737e-02   4.7965901e-03   1.6994907e-02   1.5164839e-02   6.5120080e-02   8.3654312e-03  -7.8077283e-02   4.8403404e-02   7.2704527e-02   1.9573167e-02  -6.5120149e-02  -1.3778118e-01  -1.7123508e-01  -8.9813512e-02   7.2961085e-02   2.1310741e-02  -4.1170474e-02  -5.4329231e-02  -2.5390464e-03  -2.0549053e-02  -5.6287121e-02  -2.9403864e-03  -1.2366147e-01  -1.1659461e-01  -1.5812993e-01  -1.7129811e-01  -1.6374877e-01  -1.8048880e-01  -1.4756353e-01  -1.4908134e-01  -9.5156031e-02  -6.8857524e-02  -6.7431323e-02  -1.0685083e-01  -4.4693745e-03   1.1182067e-01   6.9215831e-02  -2.4866426e-04  -3.9159525e-03   9.8519285e-02   1.1493197e-01   1.0927661e-01   1.2406017e-01   1.4175699e-02   6.2301025e-02   3.8164628e-02   2.4700349e-02  -4.7467752e-02   6.0003279e-02   4.6106065e-02   9.5126604e-03  -9.8274148e-03  -3.3854994e-02  -6.1376000e-02  -2.3526703e-02   2.2976151e-02  -1.8468695e-03  -1.2325180e-02  -7.4642528e-02  -7.7517888e-02  -1.6605752e-01  -1.7856336e-01  -2.3106890e-01  -1.2887110e-01  -6.7632321e-02  -7.1340623e-02  -9.2401961e-02  -2.1534582e-02  -4.1649941e-02  -1.2876919e-01  -1.7795452e-01  -2.9024746e-02  -1.9383341e-02   4.7194155e-02   7.1875560e-02   7.9098575e-02   3.3753603e-02   3.4104441e-02   1.1441908e-01   6.4448099e-02   9.5016409e-02   9.0025713e-02  -3.7076721e-03   6.9307170e-03  -2.9935213e-02   4.8606305e-02   9.0101236e-03   3.8761925e-02
  -9.7891343e-03  -9.3866125e-02  -6.3195000e-02  -5.7258372e-02  -8.0823774e-02  -1.1687554e-01  -1.1844960e-01  -8.3168281e-02  -5.2854973e-02  -2.2075195e-02  -1.0921489e-01  -1.2910427e-01   3.7125516e-03   4.9225631e-02   1.0934418e-01   8.7497882e-02   6.1343195e-02   4.4038699e-02   1.0666818e-01   1.2699628e-01   1.4266730e-01   1.5259701e-01   1.3262592e-01   1.4194014e-01   1.1219349e-01   4.6166570e-02   9.6486935e-02   6.9831902e-03   1.2561833e-01   2.2387772e-02  -3.1861482e-02   3.1557001e-03   5.0298081e-02  -4.8832970e-02  -1.2120746e-01  -8.4839428e-02  -5.6492145e-02   6.8495911e-02   9.0398510e-02   9.4485407e-02  -1.2314695e-02  -6.5343723e-02  -1.5841739e-03   2.5192356e-02   6.7986194e-02   1.7763115e-02   1.1605252e-01   4.3634996e-02   1.0600459e-01   8.1650115e-02  -3.4283225e-02  -7.3179277e-02   9.3727383e-02   3.9501331e-02  -3.6516875e-02   6.0292470e-02   9.4973712e-02   3.0786776e-02   3.1142574e-02  -2.7292989e-02   1.8392659e-02  -6.7052634e-02  -2.5568795e-02  -2.3228163e-02   7.2376664e-02  -7.6906549e-02  -4.7937789e-02  -1.2018870e-01  -1.2923362e-01  -3.3202211e-02  -1.2392258e-01  -1.2342292e-01  -3.1648088e-02  -4.9313258e-02  -5.1044012e-02   5.1767899e-02   4.1179516e-02  -4.3450110e-02  -3.2429182e-02  -8.3198140e-02  -2.5217946e-02   9.2131302e-02   4.9112239e-02   1.2855332e-02   1.4687138e-01   1.6233682e-01   1.2788302e-01   1.3898124e-01   1.9799305e-01   1.3490305e-01   1.2023918e-01   6.9382975e-02   3.1672507e-02   2.5212229e-02  -7.5631224e-03  -5.2075200e-02   3.5542934e-03   1.7476676e-02  -2.8075481e-02  -9.4662858e-02
  -1.0826150e-01  -1.7877325e-01  -1.0135086e-01  -1.8558442e-02   2.4812887e-03  -7.3927192e-02  -3.7002352e-02  -1.9310795e-02  -5.1899055e-02   8.7223705e-02   4.0253733e-02   5.7197741e-02   1.7399511e-01  -1.3897925e-02  -3.4167713e-02   4.9323508e-03  -4.0304334e-02  -1.1713735e-01  -1.3219332e-01  -4.7579453e-02  -2.5443221e-02  -3.3574584e-02  -1.2916199e-02  -5.9783666e-02  -1.8630494e-01  -1.8417583e-01   1.0467171e-02  -3.0524349e-02  -5.3216793e-02  -1.3107579e-01  -1.6832995e-01  -1.7471603e-01  -1.8387544e-01  -1.4484808e-01  -2.8061053e-02  -8.5079969e-03   2.0166955e-02  -4.8805964e-02  -8.9310945e-02  -7.4915894e-02  -7.2553930e-02  -6.1675839e-02  -4.0566025e-02  -5.7416066e-02  -1.1990013e-01  -5.1052482e-02  -3.3825811e-02   1.1301429e-01   6.3301344e-02  -1.1150152e-02  -5.1547440e-02  -2.4264755e-02  -7.1899711e-02  -1.3023258e-02   1.0799477e-01   6.5061889e-02   2.2708679e-01   2.6725709e-01   2.0660308e-01   1.6482849e-02  -5.3154622e-02  -5.7842174e-02  -3.4835703e-02  -7.0887923e-02  -1.1695699e-02  -3.9352081e-02   2.3294778e-02   3.9049313e-02   3.8715652e-02   6.2838890e-02   3.8864827e-02   4.2125477e-02   1.8801570e-02  -4.3924152e-02   1.3661766e-01   3.3055166e-02   1.6287707e-02   5.7953638e-04  -2.2650050e-02  -8.6684429e-02  -7.8654029e-02  -5.8303404e-02  -4.3996076e-02  -2.3918435e-03   2.6092127e-02   3.2366323e-02   7.2822865e-02   1.1056684e-01   2.5668489e-03   5.2869432e-02   6.6363738e-02   7.1352260e-02   1.0748219e-01   6.8934085e-02  -3.9124478e-02   3.8116583e-03   2.8482409e-02  -1.4060818e-04  -6.2611487e-02  -9.2473460e-02
  -1.9718628e-01  -1.8893064e-01  -2.4615897e-01  -1.6512592e-01  -1.0760214e-01  -2.1643185e-01  -1.4170746e-01   8.2779679e-03  -3.9414877e-03  -3.6708115e-02  -3.6483643e-04   1.0522030e-02  -2.3174882e-01  -1.2130610e-01  -6.3805423e-02  -4.3170908e-02  -8.2025518e-02  -6.2678535e-02  -1.2581745e-01  -3.0124747e-02  -7.6282516e-02  -2.5675489e-02  -7.8262792e-02  -1.1838232e-02  -5.2884848e-02  -1.2114487e-02  -5.8199280e-02   1.4735719e-03  -1.7698481e-02   7.7774632e-02   8.3607961e-02   9.7752694e-02   8.5410323e-02  -3.2231259e-02   9.8231724e-04  -4.5794511e-02   5.4848808e-03  -1.0263410e-01  -5.8270487e-02   4.6273168e-02   3.6408496e-02   2.9510267e-02   4.7701807e-03   2.3313436e-02  -1.8027076e-02  -7.2478331e-02  -3.1883001e-04   4.2253500e-02   5.6740254e-02   2.4839054e-02   5.3016329e-02  -3.2488089e-02  -2.1425334e-02   4.2127596e-02  -6.1038669e-02  -1.2250883e-01  -1.1423177e-01  -8.7994306e-02   7.1104233e-04  -5.1880291e-02  -5.1663658e-02  -1.5436504e-03  -1.5091436e-01  -1.3064367e-01  -7.2275656e-02  -5.3613668e-02  -3.0165902e-02  -2.3402637e-03   5.0488556e-02   7.3594871e-02   7.8457779e-02   1.6047889e-01   1.2995561e-01   5.9563232e-02  -5.2541267e-02   2.6385418e-02   4.6383434e-02   1.1851407e-03   3.5522050e-02  -6.8285606e-02  -1.8377402e-01  -3.0064431e-01  -1.6844293e-01  -1.9363507e-01  -1.0801687e-01  -7.6995081e-02  -4.2201206e-02   2.7135251e-03   8.2224766e-02   1.9174435e-01   2.9820207e-01   1.8890868e-01   2.7670379e-01   1.5794797e-01  -4.9218945e-02   5.5111934e-02   6.5183846e-02   7.0088684e-02   2.2870622e-02  -2.3645003e-02
   1.1797443e-01   9.4902926e-02   1.5204951e-01   1.5812282e-01   3.4161738e-02   6.0805253e-02  -7.2049641e-02  -9.6798451e-02  -6.0962202e-02  -6.0244472e-02  -2.5542817e-02   4.2181573e-02  -2.1978276e-02  -6.7253761e-02   1.3544935e-02  -1.9972586e-02  -1.2360615e-01  -1.7174898e-01  -1.3687870e-01  -7.0193369e-02  -1.1464856e-01  -8.8541131e-04   8.5665493e-02   7.9565950e-02   1.2023201e-01   3.2281315e-02   5.1015528e-02   1.3950063e-01   1.0136824e-01   5.3168757e-02   1.1159959e-01   5.9998271e-02   1.9812672e-03   8.8538627e-02   8.1679028e-02   3.1479308e-02   2.6750856e-02   4.5124465e-02   6.2321924e-03  -5.1908453e-02  -8.8057554e-02   8.0655628e-03  -1.3113586e-01  -9.9426391e-02  -1.2739507e-01  -1.3580896e-01  -1.8883572e-01  -1.6266659e-01  -1.0204199e-01   3.3199568e-03   3.4677658e-02  -1.7732794e-02  -1.6559498e-01  -4.2823698e-02  -1.1984777e-01  -7.2200448e-02   4.0229325e-02   9.7333149e-02   2.8199897e-02   3.5821939e-02   2.9412466e-02  -1.1627459e-02   6.6048760e-02   4.7609514e-03   5.1716898e-02   7.3415651e-02   1.0355020e-01   2.8098389e-02   6.9167288e-02   1.3603696e-01   1.4338120e-01   1.6510169e-01   1.4934837e-01   3.6316392e-03   2.9763507e-02  -1.3805287e-01  -1.2942146e-01  -2.2934203e-01  -9.6247715e-02  -1.0361693e-01  -7.5693242e-02  -4.8167717e-02  -9.9230849e-02  -1.2605519e-01  -1.6940622e-01  -1.6765819e-01  -1.3855247e-01  -1.8523138e-01  -9.8857898e-02  -1.0554102e-01  -1.8824140e-03   1.5508245e-02   2.9610981e-02   8.8731852e-03   1.2680977e-01   3.2900590e-02   2.1597197e-01   1.3915231e-01   1.0042912e-01  -1.8599456e-02
  -2.4777278e-02  -2.5353954e-02  -6.9955716e-02  -9.5858858e-02  -1.3113470e-01  -5.4865925e-02  -1.3797589e-02  -1.1852564e-02  -9.5920659e-03   4.7223495e-02   9.9846953e-02   8.6038141e-02  -9.1958405e-02  -8.7796282e-02  -7.2903946e-02  -1.4176767e-01  -1.6725085e-01  -1.6802813e-01  -1.3196432e-01  -1.5326700e-01  -4.7521599e-02  -2.6732169e-02   8.3547270e-02   3.3095386e-02  -3.9626495e-02   8.6734196e-02   8.5786021e-03   2.0059290e-02  -2.7355251e-02  -4.2796157e-02  -3.5045081e-02  -3.6730414e-02  -3.4087958e-02   3.1459413e-02  -2.0110637e-02   6.0896423e-02   1.7189266e-02   6.2141638e-03  -7.5470537e-02  -2.2996058e-02  -4.0890021e-02  -1.6935905e-01  -1.4881478e-01   3.8686761e-03  -9.1399401e-02  -1.9463857e-02   2.5680929e-02  -6.8277575e-02  -4.1437719e-02   1.0870591e-02   4.2219820e-02   1.9744942e-02   1.1342127e-01   6.0337956e-02   1.2130697e-01   1.1501171e-01   9.2215678e-02   8.1628513e-02  -5.4080839e-02  -7.3942867e-02  -1.0095471e-01  -6.8488899e-02  -7.5653988e-02   1.2032305e-02  -9.3525773e-02  -7.7359731e-02  -3.9856409e-02   4.8173211e-02   3.1686693e-02   5.2324573e-02   4.0465024e-02   3.1953845e-02   3.6728377e-02   9.4674658e-02   2.0166302e-02  -5.2466479e-02  -6.4052286e-02   1.7168690e-02  -2.6420132e-02   7.8897032e-02   1.6564992e-01   2.5788709e-01   8.9929151e-02  -1.2943515e-02  -3.1694333e-02  -3.8767488e-02  -5.9694884e-02  -7.3952866e-04   1.4105371e-02   1.6580449e-02  -4.5912581e-02  -1.4305522e-02   3.5365276e-03  -4.5245458e-02  -5.4106440e-02   1.6651591e-02   6.9131856e-02   2.0165125e-01   1.5347390e-01   1.0909411e-01
